id,sentiment
"11994_3",0.9807817261144967
"7701_1",0.009274066134667549
"103_3",0.644699668550092
"8908_10",0.8192825737243309
"8876_1",0.29556778389945737
"7519_9",0.9964970448911435
"12456_8",0.49413192641703535
"9514_8",0.08456189526044312
"8680_8",0.26019416785778693
"12402_10",0.23835047362605002
"362_2",0.8069334645167497
"9825_7",0.6586321620688338
"2913_3",0.15210451137254047
"7164_8",0.9389468440118656
"11177_7",0.7916407413669582
"5707_10",0.520190635933436
"8103_10",0.9204969839833512
"6289_1",0.4698561047835237
"11754_1",0.6743485229772526
"11640_10",0.39720311016822296
"9933_7",0.21412495480725113
"185_10",0.06984612987889902
"242_10",0.9479296663970521
"9369_8",0.014117040053868678
"7453_10",0.5026649966009454
"7514_7",0.7476816423994566
"10860_2",0.30194137851494973
"8663_8",0.3435729997983633
"9108_1",0.8169037932939094
"7941_1",0.08155638666802877
"10116_1",0.4451310506713761
"9841_4",0.30281149075730823
"4512_9",0.08478959560344082
"4853_2",0.38378141472204647
"2664_4",0.5670892314053813
"9966_10",0.514773746745261
"5167_2",0.585799105416236
"3894_2",0.7882024570945758
"3929_8",0.09592000293035795
"7165_10",0.7804421764039718
"5451_8",0.041037621555005774
"2947_4",0.3258145314727281
"4611_10",0.11991151708178836
"5807_1",0.34275133286012854
"9464_8",0.7798123158772132
"3124_10",0.02903969085209156
"2705_4",0.658533776351771
"12187_8",0.6360829352253065
"12319_10",0.8654281903368122
"9874_3",0.29558714219648496
"3406_4",0.9506601586687122
"2327_10",0.7104476477592784
"605_10",0.48709657382397875
"8080_4",0.6486364058532569
"3074_10",0.8996509697356239
"2499_3",0.2805444567996842
"1013_1",0.018640627642453913
"11535_1",0.954354519139382
"4118_7",0.9642717959781821
"10492_8",0.5776236014493062
"2129_4",0.10214941394363744
"9814_10",0.6698398975772167
"10671_9",0.9386513249791342
"5980_10",0.3414539359830567
"2755_2",0.09475895822285223
"5461_2",0.5421918349403158
"11979_1",0.9945044894843174
"8810_1",0.6302250027865681
"852_7",0.596134895068479
"10961_4",0.4480367256965673
"7436_4",0.704881683024099
"11281_3",0.988006482452148
"4208_3",0.07304743515707132
"8213_10",0.39119547283179906
"9851_2",0.4195450397099787
"4713_7",0.806881365299272
"9528_1",0.9113002950760328
"3595_10",0.4639803051644188
"5785_3",0.5648511612755996
"10370_3",0.720479547725438
"1980_3",0.08625197893919681
"8800_4",0.00011301607450948456
"4437_3",0.2424481665328726
"28_3",0.9193552148214791
"12171_1",0.8161835420240261
"9359_3",0.7439393005979577
"3831_9",0.8837397422523601
"10962_7",0.22688704649662583
"1500_9",0.5116065602339246
"11470_10",0.809111234591431
"11843_3",0.2393051726473476
"11200_4",0.596933310061354
"1067_1",0.8162936505720334
"3333_1",0.8792176087162155
"4487_4",0.44208988657941894
"6428_1",0.9187590071603485
"575_7",0.5467366523761801
"10904_9",0.4533827298296589
"11821_2",0.2228453406945049
"11605_1",0.40454694675238184
"1111_7",0.029603155052109406
"10295_1",0.24700993081239608
"1146_4",0.6487397541674415
"2405_9",0.11042308891878207
"11081_10",0.45360557784931976
"2201_10",0.8652177369325412
"4844_1",0.9686186567450886
"11007_8",0.4318053706797457
"6535_7",0.6753134491735037
"2653_4",0.3322203782909341
"8245_10",0.9997725740227287
"9951_8",0.9037244564911726
"6133_8",0.8317170458145023
"10006_2",0.24387630560613582
"7350_1",0.47578854184682423
"4509_9",0.060376834240154956
"948_1",0.8998250319518855
"3987_1",0.7471641364806038
"2947_10",0.8047630141059768
"6041_3",0.06416497480640561
"2946_1",0.5214206798207762
"11967_4",0.9652397327019903
"1185_10",0.3339067300778846
"10323_2",0.6725181787822747
"11706_2",0.049910592685216006
"3663_1",0.5004930233607808
"5602_10",0.058026656230413094
"4870_10",0.45225893883880663
"1994_1",0.9182408265690546
"10807_7",0.8515210805158142
"6871_3",0.6121002179179121
"1175_2",0.009153523576906958
"10919_7",0.7775509370851025
"8127_10",0.8860260665374211
"12497_4",0.6899187302706061
"3274_1",0.9092313315156724
"2568_3",0.3107413678486817
"840_2",0.7376464765202783
"5626_10",0.4899157858725146
"7561_10",0.14062267036362663
"4600_3",0.9959605134828524
"3324_9",0.12398677935379047
"8899_7",0.9986669706984403
"5592_8",0.7228487141195183
"12483_4",0.9995600216669895
"7874_1",0.023927581171446322
"5878_10",0.9808201483849431
"4303_9",0.3862182964484714
"9421_1",0.18864519039052327
"10269_4",0.08660351106551473
"10615_2",0.051620297897917194
"2634_10",0.9429892030734498
"7522_1",0.5154621076165796
"9289_10",0.7657341117448729
"4636_10",0.6250101238494177
"1241_7",0.4841349126480589
"9458_9",0.7836029816725845
"11690_10",0.5708243568160505
"7176_4",0.14356716302512432
"6212_10",0.5190786088728921
"6319_1",0.9819141207982611
"5229_3",0.024314864914899887
"466_9",0.5398005839045272
"8693_2",0.36028575316614925
"2952_10",0.01305847249240663
"1128_1",0.1265967833149574
"3975_10",0.5490548806387145
"11365_10",0.7715917430394801
"2074_9",0.8568041300644198
"9768_10",0.48283918458113007
"4895_1",0.13129575138101574
"5726_10",0.9997381085141227
"9993_10",0.11154818914471021
"11319_2",0.9929669167113174
"10561_2",0.4642614879289795
"5455_8",0.8704945224277783
"10684_3",0.7836359157287202
"3652_3",0.2203795674217407
"7825_1",0.4096154337790653
"8806_1",0.42068816494010935
"275_10",0.10077200235601724
"2246_1",0.25089547732491957
"11968_2",0.9675877526301877
"2528_1",0.7203257760000948
"8491_8",0.2930698433792494
"13_1",0.9351920054828804
"4530_8",0.21930293388478914
"5207_3",0.016886091490216023
"11648_10",0.9794237550163821
"8260_1",0.3913308278079592
"10730_10",0.5214813804170444
"10402_3",0.21566508761587477
"8077_1",0.005723831579530583
"8598_8",0.011265431980144597
"2809_3",0.10413940118642662
"12490_10",0.8033175037141125
"1447_9",0.6383718700739782
"1605_3",0.24556443144316928
"2311_4",0.44745163698069
"3235_9",0.9999391285506208
"5725_10",0.003984995664142468
"9025_10",0.13710754548420992
"6049_9",0.9721507807784585
"4803_10",0.20908860442299637
"191_9",0.1431075242904346
"420_3",0.9632933221977504
"5238_2",0.5472733527534172
"1280_9",0.5209150019863258
"9408_4",0.030414558204273155
"819_1",0.3336568811896228
"1656_4",0.9236980930998719
"9964_3",0.3561441892793883
"10404_4",0.5718912005085259
"12369_10",0.6954680643227265
"6423_1",0.04304306880021228
"9942_8",0.9999008662836157
"1519_1",0.532281402390296
"100_10",0.45293400187615035
"3216_10",0.47236950507274417
"3909_10",0.010367666335354828
"5034_7",0.626564897968114
"14_8",0.7367635583286721
"5891_3",0.2680630688643521
"8496_10",0.6224116121334508
"7429_1",0.020803820009276847
"9457_1",0.044180868178531306
"9602_8",0.19259789342814343
"4198_1",0.061535980875079735
"154_2",0.018600004888077972
"5070_2",0.501128739657643
"4207_8",0.013788832948042753
"7758_8",0.5931694021874835
"4439_9",0.683112590131561
"12042_1",0.38157238621013473
"7244_1",0.009333798063888864
"6854_1",0.7743726947787256
"11932_10",0.7884122674662376
"4151_10",0.8173886554365188
"7265_1",0.9823597061330783
"10272_7",0.9712454438434747
"4256_4",0.8362954873530194
"1225_7",0.3328458329030731
"956_10",0.08705926951533936
"6389_2",0.6843884252779071
"1365_4",0.05761929049460135
"4752_7",0.98565000953
"276_10",0.9743010055119438
"8766_9",0.026518139429874094
"11225_10",0.7648331537440942
"6920_1",0.4667454270458701
"11536_1",0.0591134252217273
"1923_9",0.870457361790828
"11460_10",0.5267462236936802
"10054_7",0.45501414125177464
"10845_1",0.9799661683327748
"10231_4",0.31534594011405775
"9430_8",0.8391844916126484
"3226_2",0.9569750682541035
"4298_3",0.559007263588905
"10635_4",0.2684486178263031
"10567_4",0.049504165379693245
"5460_10",0.5118590371376424
"7310_7",0.15694584542380782
"10330_2",0.8546289755785187
"5151_9",0.9459955192278255
"11_3",0.45558894516156645
"1448_8",0.8303141914747827
"10130_8",0.9922397973432484
"2199_3",0.7700264486486988
"1761_10",0.9507065531219693
"2782_1",0.6754233145047162
"7618_10",0.8080189783851186
"85_10",0.9975710146404139
"5730_3",0.9921875269959509
"3641_1",0.15034855610756168
"8190_9",0.08898666991130227
"9533_10",0.9918129271767101
"9508_1",0.6957479861410696
"237_8",0.9611091531312714
"3981_7",0.26756097653067207
"7194_9",0.16525524560051358
"10584_8",0.30706252945829104
"248_2",0.2413190660745743
"8358_4",0.25780261107701935
"1218_1",0.4695586046490641
"4191_10",0.000845875259152868
"3090_8",0.9991605071030211
"11923_2",0.2617531294770641
"1640_8",0.3723247209578937
"9972_3",0.15020514301008708
"11818_4",0.5610673704121246
"4350_10",0.9999110475064072
"877_10",0.3362166531354194
"10017_8",0.09707476332673495
"7975_10",0.8997196403706532
"8436_1",0.8653535818092815
"6024_7",0.6477000121686217
"3112_1",0.5834996100053305
"951_10",0.3851029671419024
"1622_1",0.6681863952012578
"191_3",0.03337735410975864
"5669_1",0.5425521392551429
"1891_4",0.5112670196646123
"12173_9",0.6543787671498771
"7887_7",0.2982558903046685
"3256_10",0.011698918847495935
"5419_1",0.8431655786971729
"7635_1",0.569691063806484
"8297_2",0.7502802215396337
"7137_8",0.2705927416110923
"7562_3",0.48034381324142833
"9944_1",0.7404978102641615
"4288_1",0.8449406009660682
"8087_1",0.9966849884416735
"4771_10",0.5430775632816991
"10482_10",0.8914696691768775
"5324_10",0.3511756830257351
"3080_1",0.7233253756870716
"10923_7",0.17939121602009403
"1753_7",0.18247193054505936
"317_10",0.1703627496339185
"12474_8",0.343834846139896
"773_8",0.18471630116727017
"388_1",0.9388489425150583
"12141_2",0.9968454812906904
"5667_1",0.9973175062888465
"1071_9",0.5581858318792668
"2897_10",0.6076878620148422
"9481_4",0.24157944458238445
"12025_1",0.10303021505683246
"8879_7",0.06547245517135711
"5683_1",0.6183383797226436
"7026_1",0.9092569573279004
"2439_1",0.3850672090696019
"3631_7",0.011193354823252974
"1650_9",0.6589203916860917
"5378_7",0.5918359324743432
"9745_1",0.4139532880843282
"11563_8",0.6254171165576228
"299_8",0.004946665121868186
"9471_2",0.47601461775997295
"1866_1",0.4016920495336794
"2639_4",0.9709679725096062
"5122_1",0.9995622110523102
"12341_7",0.9443271009596378
"2936_8",0.49270214299686244
"8647_10",0.9996996939136809
"4255_9",0.9690101810843349
"7262_8",0.8864228631944654
"8413_10",0.8897403694378252
"10080_1",0.15501638471908055
"3973_1",0.20757009797151854
"8752_9",0.4173491151531405
"4018_2",0.33643060995244395
"7669_1",0.5067376439237229
"10421_4",0.01589853833380789
"7854_8",0.07851833339293694
"162_8",0.058371801842592726
"11614_9",0.015243058898256603
"11343_8",0.35239395896619535
"1708_7",0.03869377069895138
"7115_4",0.5793129806985979
"10498_10",0.9111910167875207
"2944_8",0.668146254100019
"10474_3",0.38884126716960876
"1263_1",0.3440355981927861
"1693_4",0.13669061805827215
"9600_9",0.6357480326400894
"11173_2",0.8494794435479863
"3961_2",0.2968613454141763
"8011_1",0.43004625299464494
"7386_8",0.44850472290029414
"8787_8",0.6837517344252241
"12349_9",0.22687001566887233
"1776_4",0.06023708069494723
"5885_4",0.8877244955929433
"220_4",0.5768362710356005
"5547_8",0.14620727979233594
"2853_1",0.47181104155229214
"2157_2",0.1693240384891438
"11667_2",0.5877547757080801
"194_7",0.9946869801945032
"1633_1",0.09948114643070649
"6897_2",0.9888078607168731
"11568_2",0.039352597102180926
"9219_1",0.8905440342157316
"477_8",0.2530264141696076
"8980_3",0.6987458248634899
"4612_10",0.13607144561958345
"8030_10",0.9803836927451464
"1846_8",0.9474536295013881
"2786_8",0.25151394075174177
"2634_1",0.5351107429249908
"3110_8",0.12710201986305159
"11587_8",0.002281678049700237
"11262_8",0.3232831337969382
"5680_7",0.27426776082571974
"4583_4",0.9855596490924564
"1451_1",0.6159814306152047
"4244_4",0.899715271749188
"6176_4",0.9810066911486006
"8851_10",0.9859380448027526
"908_9",0.3580372362838425
"7494_9",0.01629143381264735
"8061_3",0.449949559530528
"789_1",0.2631762114996827
"2374_7",0.8571583910800581
"11225_3",0.49342246882612595
"4467_4",0.18300155364699203
"8516_10",0.922720449712376
"4121_10",0.5371504123836677
"10267_7",0.00678646037512736
"6040_8",0.06714504779511123
"8338_7",0.030503792860577854
"2903_7",0.9657229638909782
"6662_9",0.8107658425901655
"5333_10",0.06774409089982637
"7470_4",0.5045811469398704
"8813_1",0.6020283251657661
"4514_3",0.41283394100513715
"9584_7",0.2889050806105918
"11706_8",0.04901885360590287
"11538_8",0.03134925569014707
"4210_1",0.9513372697524005
"8984_1",0.6324526089947031
"3431_4",0.32753323803669626
"4973_10",0.458423038384921
"12260_1",0.018786557221885422
"4267_10",0.573903859059327
"9906_9",0.8583724106460556
"670_7",0.698940976046648
"6270_3",0.04376696751077521
"5164_4",0.44588609240428145
"9741_2",0.9886861471092698
"3761_8",0.545174788081581
"2651_2",0.39910611785974803
"7448_10",0.2768286197136937
"7184_9",0.42274126808970824
"1313_9",0.5373130918987892
"10654_8",0.5399776862904222
"7151_1",0.7330612401285391
"2320_10",0.8747777543769539
"12033_7",0.342602746382787
"6429_1",0.9151106194805121
"1420_4",0.2376233307721947
"3002_7",0.8601144347435901
"1299_1",0.8198069463118655
"7897_9",0.9655344948084926
"1529_4",0.0001929748846171509
"9760_2",0.14839107265191293
"11318_1",0.3993627355375562
"2217_3",0.2161480719246216
"11641_2",0.25252764712543024
"7238_10",0.3115767978746854
"7710_8",0.861593376286689
"12011_8",0.34097894203941903
"4495_7",0.08939840271053466
"11144_4",0.9415765307674868
"5625_2",0.9043442050468747
"2926_7",0.39052581577543866
"8538_8",0.8403376526520978
"8875_10",0.30254906719920754
"10881_10",0.8810084672762112
"1662_7",0.5439402997099808
"4560_9",0.06408225509570954
"6714_4",0.4222921691023964
"9059_10",0.9322685468340212
"6631_10",0.006323237828566388
"8520_1",0.4066192413627813
"918_4",0.2135899384934301
"3102_10",0.2211090930074594
"3611_2",0.45103791830924445
"8434_10",0.7702159570774713
"681_7",0.36288844491641725
"7386_4",0.010491009059544537
"7566_9",0.9978524365679681
"10110_10",0.8618636996957116
"10486_10",0.9582470877014251
"1492_3",0.9778338048960061
"11823_1",0.3038269024976926
"2331_9",0.04999303219911613
"2200_2",0.11016636618249852
"9547_1",0.2322965481119565
"785_2",0.041432151470217275
"5101_4",0.7590433177791048
"5657_10",0.3983967373513098
"6902_7",0.44177109910514173
"1490_9",0.2732122422358013
"7148_9",0.00051359916810017
"7387_8",0.553958248143383
"8277_9",0.008566320887627873
"6912_7",0.999928137686378
"170_2",0.987435053998373
"7702_10",0.3630506221368789
"4393_3",0.005131857736479396
"2608_3",0.8173150534790459
"4931_8",0.9999964060066965
"10589_10",0.7722660757290211
"8623_4",0.8083287042615014
"6057_2",0.21980279652393844
"2704_9",0.027301487601518275
"1790_2",0.6320297224106267
"12370_1",0.7431121591571134
"159_1",0.01007899679740396
"343_9",0.9989103361670196
"2128_9",0.01916097406054158
"11181_8",0.841206816770823
"11775_10",0.039585891608615247
"3514_10",0.6295342997631568
"6993_2",0.9905226243570663
"2866_9",0.7061557592821011
"1000_9",0.19521143604648314
"11772_7",0.37149667834847927
"3355_9",0.8858109498052968
"8519_8",0.9997439478084561
"7879_3",0.765340854653216
"4332_10",0.08742713194679774
"5403_1",0.4806958460774364
"1514_7",0.8775346071388919
"7904_1",0.4775929498105949
"10550_2",0.5433476251777134
"11442_10",0.8261092903416286
"2821_3",0.24434039603833063
"5766_1",0.4039539933613789
"8061_9",0.9202687632635892
"2166_1",0.4674868117149186
"6206_1",0.45918843178661
"11124_2",0.9531654165707641
"7625_10",0.6421837891289353
"90_9",0.9619580495851917
"7959_10",0.5311574704969164
"7029_10",0.5637830402364703
"779_8",0.9985667440557235
"1101_4",0.8673175650866465
"11189_4",0.999193811515824
"9790_4",0.7183928936017435
"10861_1",0.13440976422394496
"5902_2",0.473649866742779
"9545_10",0.9698200819686686
"3730_1",0.856491566661944
"4951_9",0.0061171529332512495
"3295_1",0.140024331493936
"9495_2",0.23321175561901356
"2876_1",0.21538961759927303
"2796_1",0.2665109757245302
"10338_3",0.23151204993032687
"10913_7",0.4329680224483214
"4685_2",0.36537918367085265
"11586_1",0.5282874510268946
"4904_7",0.0795363087748023
"7110_7",0.04023279103344014
"2086_4",0.11843878063443282
"7372_7",0.1551521378870592
"135_9",0.9716178603674827
"7038_3",0.827618392572829
"1119_2",0.0008421126574435063
"5057_8",0.6651022787203782
"3479_10",0.32415349063391585
"6489_8",0.8956793132041481
"4910_8",0.17375857586297397
"5979_10",0.9995524509556428
"11304_1",0.12982476428558104
"2102_9",0.9999242105735066
"8048_1",0.8028907370514269
"12153_7",0.9453580632433423
"4832_8",0.9702191019958379
"3079_9",0.24615969069012353
"8254_2",0.9491584412228515
"7981_7",0.009836076684003034
"611_1",0.6334095552890814
"307_10",0.9538947704554487
"8861_3",0.011363877472652774
"4635_4",0.5204717001393397
"6197_7",0.8392719828090736
"6739_3",0.9658727778993494
"8588_9",0.9174643341792125
"8461_7",0.017127026548313076
"10089_1",0.43434575516226315
"2609_7",0.6028437964854584
"1418_3",0.49831371118718365
"2661_10",0.5054814224501044
"1253_9",0.04874118602231557
"8815_9",0.1037753824219321
"9867_8",0.4458539607410054
"2155_1",0.05005343443921022
"12259_4",0.3031822019565246
"11224_3",0.2028854069910776
"4781_1",0.10030424216608101
"4354_9",0.4874090970473894
"9629_9",0.1489764753683099
"3629_9",0.4019345686130914
"6445_10",0.20637599401648518
"9526_10",0.5193442486516354
"5138_2",0.317455672851432
"349_10",0.5523253915921766
"2099_7",0.042368648077818594
"4411_1",0.4919127622140706
"8127_3",0.11480456075838792
"5225_8",0.29355735054265425
"7970_3",0.12434599150437041
"5688_7",0.9831639700534797
"12099_3",0.5767855346416517
"6020_4",0.9718557502046019
"3892_8",0.30698213916631795
"2098_8",0.5345976958111353
"4851_7",0.5675812011106283
"10967_10",0.09241180564270574
"6230_4",0.3298744556940485
"2211_2",0.0014463450532467734
"11978_10",0.577864972368253
"8802_1",0.3745826897055814
"11010_3",0.5163150671074146
"10083_2",0.980643711498547
"5588_10",0.03830841520386037
"958_10",0.19678560485497093
"6771_4",0.07654927963306395
"6767_9",0.6454092965509566
"7302_10",0.46683351991586436
"5324_3",0.597664349482443
"7737_10",0.6607032945869832
"8603_10",0.2960321048259613
"3029_7",0.43943678513462864
"8640_2",0.7591705217378097
"2139_1",0.23869757762690846
"6305_10",0.07808347588060263
"6884_7",0.7144853896201283
"5534_8",0.23914877754035027
"7619_8",0.5328546610384394
"10057_8",0.3881172170281451
"972_7",0.40624171789122776
"6245_8",0.6601108251736699
"6627_7",0.7232856417337545
"3621_10",0.799889859266361
"2290_4",0.38937108077604304
"24_4",0.27218542925652844
"5689_1",0.03562540049568044
"6497_4",0.23193312699152507
"12405_4",0.02426449525662572
"11720_7",0.4721601838663893
"10088_1",0.21287562606450383
"9258_9",0.8662073938052693
"354_4",0.7805533003083328
"4770_10",0.6885774700835918
"1035_3",0.9832764431513271
"739_1",0.42178478352158605
"6267_7",0.09525337916944446
"1562_8",0.40292490549525456
"1438_1",0.49597357665252845
"281_8",0.5175209140815324
"1818_1",0.40090540066075897
"3943_3",0.3251113925151729
"8116_4",0.9773402676921731
"6984_1",0.976688672798966
"5330_4",0.48170281706468304
"8821_8",0.49342641788194636
"10484_10",0.1337479685236244
"1886_4",0.8903391558553477
"7943_2",0.9901412102029105
"6438_7",0.5189533959710037
"8931_10",0.5985185299653407
"10538_10",0.7577684874281383
"534_10",0.7022346526990868
"7329_2",0.6114873415481835
"6614_2",0.8400868815389849
"710_10",0.46635827480672726
"3120_4",0.7604307943202357
"9046_1",0.00515317409850958
"5638_2",0.9091226625026441
"2455_4",0.014414367502907937
"2652_3",0.25066101356636783
"11006_4",0.288547994486798
"5065_3",0.2463753635641126
"9805_10",0.02047830934166436
"7092_8",0.7188641512229389
